13,4564561,1307
13,4594591,718
13,4624621,167
13,4654651,719
13,4684681,47
13,4714711,173
13,4744741,1294
13,4774771,227
13,4804801,1619
13,4834831,81
13,4864861,1439
13,4894891,83
13,4924921,1787
13,4954951,557
13,4984981,293
13,5015011,167
13,5045041,263
13,5075071,179
13,5105101,2243
13,5135131,227
13,5165161,1283
13,5195191,173
13,5225221,383
13,5255251,317
13,5285281,2903
13,5315311,167
13,5345341,1726
13,5375371,47
13,5405401,167
13,5435431,236
13,5465461,908
13,5495491,269
13,5525521,107
13,5555551,625
13,5585581,1187
13,5615611,1285
13,5645641,479
13,5675671,179
13,5705701,467
13,5735731,653
13,5765761,423
13,5795791,173
13,5825821,334
13,5855851,269
13,5885881,503
13,5915911,274
13,5945941,2099
13,5975971,317
13,6006001,647
13,6036031,214
13,6066061,47
13,6096091,1283
13,6126121,83
13,6156151,514
13,6186181,177
13,6216211,227
13,6246241,1979
13,6276271,359
13,6306301,179
13,6336331,137
13,6366361,2243
13,6396391,479
13,6426421,2614
13,6456451,503
13,6486481,358
13,6516511,137
13,6546541,479
13,6576571,167
13,6606601,179
13,6636631,983
13,6666661,1979
13,6696691,2357
13,6726721,983
13,6756751,47
13,6786781,359
13,6816811,479
13,6846841,2579
13,6876871,167
13,6906901,934
13,6936931,227
13,6966961,503
13,6996991,347
13,7027021,1367
13,7057051,118
13,7087081,519
13,7117111,107
13,7147141,243
13,7177171,413
13,7207201,719
13,7237231,263
13,7267261,81
13,7297291,173
13,7327321,983
13,7357351,83
13,7387381,857
13,7417411,479
13,7447441,47
13,7477471,173
13,7507501,167
13,7537531,769
13,7567561,839
13,7597591,1949
13,7627621,214
13,7657651,233
13,7687681,719
13,7717711,509
13,7747741,179
13,7777771,173
13,7807801,167
13,7837831,1523
13,7867861,1319
13,7897891,167
13,7927921,563
13,7957951,411
13,7987981,557
13,8018011,346
13,8048041,467
13,8078071,243
13,8108101,863
13,8138131,47
13,8168161,227
13,8198191,509
13,8228221,359
13,8258251,263
13,8288281,887
13,8318311,334
13,8348341,179
13,8378371,137
13,8408401,1941
13,8438431,1307
13,8468461,1726
13,8498491,503
13,8528521,227
13,8558551,137
13,8588581,83
13,8618611,863
13,8648641,983
13,8678671,389
13,8708701,107
13,8738731,514
13,8768761,887
13,8798791,479
13,8828821,47
13,8858851,454
13,8888881,347
13,8918911,257
13,8948941,1041
13,8978971,179
13,9009001,179
13,9039031,535
13,9069061,167
13,9099091,479
13,9129121,983
13,9159151,1439
13,9189181,587
13,9219211,125
13,9249241,359
13,9279271,179
13,9309301,863
13,9339331,647
13,9369361,167
13,9399391,1167
13,9429421,729
13,9459451,1553
13,9489481,454
13,9519511,47
13,9549541,179
13,9579571,1306
13,9609601,167
13,9639631,389
13,9669661,346
13,9699691,81
13,9729721,214
13,9759751,647
13,9789781,563
13,9819811,83
13,9849841,2903
13,9879871,173
13,9909901,2699
13,9939931,479
13,9969961,227
13,9999991,167
13,10030021,503
13,10060051,173
13,10090081,2309
13,10120111,125
13,10150141,214
13,10180171,983
13,10210201,47
13,10240231,324
13,10270261,1979
13,10300291,107
13,10330321,227
13,10360351,173
13,10390381,167
13,10420411,137
13,10450441,647
13,10480471,358
13,10510501,162
13,10540531,1259
13,10570561,501
13,10600591,137
13,10630621,1097
13,10660651,354
13,10690681,479
13,10720711,317
13,10750741,166
13,10780771,317
13,10810801,334
13,10840831,1307
13,10870861,359
13,10900891,47
13,10930921,383
13,10960951,173
13,10990981,1259
13,11021011,179
13,11051041,83
13,11081071,467
13,11111101,1362
13,11141131,233
13,11171161,263
13,11201191,125
13,11231221,479
13,11261251,243
13,11291281,983
13,11321311,257
13,11351341,887
13,11381371,538
13,11411401,118
13,11441431,857
13,11471461,653
13,11501491,569
13,11531521,3083
13,11561551,167
13,11591581,47
13,11621611,863
13,11651641,179
13,11681671,179
13,11711701,479
13,11741731,358
13,11771761,2518
13,11801791,1193
13,11831821,5147
13,11861851,167
13,11891881,107
13,11921911,227
13,11951941,179
13,11981971,317
13,12012001,1019
13,12042031,274
13,12072061,1493
13,12102091,125
13,12132121,81
13,12162151,359
13,12192181,263
13,12222211,179
13,12252241,1787
13,12282271,47
13,12312301,563
13,12342331,1187
13,12372361,1283
13,12402391,321
13,12432421,4127
13,12462451,137
13,12492481,167
13,12522511,563
13,12552541,587
13,12582571,643
13,12612601,1283
13,12642631,137
13,12672661,166
13,12702691,467
13,12732721,383
13,12762751,257
13,12792781,167
13,12822811,479
13,12852841,1019
13,12882871,167
13,12912901,263
13,12942931,173
13,12972961,47
13,13002991,227
13,13033021,1307
13,13063051,537
13,13093081,179
13,13123111,807
13,13153141,177
13,13183171,1109
13,13213201,1259
13,13243231,797
13,13273261,983
13,13303291,479
13,13333321,1823
13,13363351,227
13,13393381,1487
13,13423411,503
13,13453441,1439
13,13483471,107
13,13513501,83
13,13543531,173
13,13573561,479
13,13603591,359
13,13633621,359
13,13663651,47
13,13693681,179
13,13723711,227
13,13753741,293
13,13783771,983
13,13813801,642
13,13843831,233
13,13873861,557
13,13903891,269
13,13933921,454
13,13963951,863
13,13993981,479
13,14024011,526
13,14054041,167
13,14084071,274
13,14114101,1559
13,14144131,467
13,14174161,1973
13,14204191,587
13,14234221,1619
13,14264251,563
13,14294281,479
13,14324311,179
13,14354341,47
13,14384371,334
13,14414401,1319
13,14444431,1049
13,14474461,347
13,14504491,137
13,14534521,3467
13,14564551,81
13,14594581,167
13,14624611,179
13,14654641,359
13,14684671,137
13,14714701,1187
13,14744731,83
13,14774761,1006
13,14804791,653
13,14834821,1187
13,14864851,983
13,14894881,179
13,14924911,479
13,14954941,227
13,14984971,167
13,15015001,1019
13,15045031,47
13,15075061,107
13,15105091,263
13,15135121,719
13,15165151,257
13,15195181,839
13,15225211,173
13,15255241,1619
13,15285271,167
13,15315301,227
13,15345331,509
13,15375361,167
13,15405391,214
13,15435421,719
13,15465451,317
13,15495481,503
13,15525511,173
13,15555541,2903
13,15585571,1307
13,15615601,1259
13,15645631,1019
13,15675661,1907
13,15705691,125
13,15735721,47
13,15765751,179
13,15795781,643
13,15825811,358
13,15855841,3309
13,15885871,563
13,15915901,835
13,15945931,797
13,15975961,83
13,16005991,454
13,16036021,503
13,16066051,1306
13,16096081,94
13,16126111,173
13,16156141,1307
13,16186171,2447
13,16216201,347
13,16246231,359
13,16276261,479
13,16306291,2153
13,16336321,557
13,16366351,166
13,16396381,227
13,16426411,47
13,16456441,1774
13,16486471,809
13,16516501,214
13,16546531,137
13,16576561,719
13,16606591,257
13,16636621,177
13,16666651,107
13,16696681,383
13,16726711,125
13,16756741,227
13,16786771,1109
13,16816801,479
13,16846831,167
13,16876861,479
13,16906891,538
13,16936921,3533
13,16966951,1103
13,16996981,81
13,17027011,179
13,17057041,983
13,17087071,167
13,17117101,47
13,17147131,807
13,17177161,358
13,17207191,83
13,17237221,467
13,17267251,1619
13,17297281,179
13,17327311,233
13,17357341,718
13,17387371,347
13,17417401,467
13,17447431,1049
13,17477461,167
13,17507491,177
13,17537521,359
13,17567551,179
13,17597581,503
13,17627611,125
13,17657641,479
13,17687671,479
13,17717701,467
13,17747731,1307
13,17777761,167
13,17807791,47
13,17837821,863
13,17867851,167
13,17897881,1103
13,17927911,269
13,17957941,503
13,17987971,289
13,18018001,467
13,18048031,1193
13,18078061,467
13,18108091,173
13,18138121,293
13,18168151,1259
13,18198181,1553
13,18228211,389
13,18258241,107
13,18288271,977
13,18318301,467
13,18348331,227
13,18378361,839
13,18408391,479
13,18438421,83
13,18468451,383
13,18498481,47
13,18528511,359
13,18558541,243
13,18588571,137
13,18618601,324
13,18648631,1913
13,18678661,863
13,18708691,173
13,18738721,839
13,18768751,137
13,18798781,863
13,18828811,983
13,18858841,719
13,18888871,479
13,18918901,1619
13,18948931,569
13,18978961,359
13,19008991,257
13,19039021,167
13,19069051,557
13,19099081,863
13,19129111,593
13,19159141,766
13,19189171,47
13,19219201,3203
13,19249231,289
13,19279261,347
13,19309291,1307
13,19339321,167
13,19369351,383
13,19399381,681
13,19429411,81
13,19459441,647
13,19489471,317
13,19519501,887
13,19549531,2638
13,19579561,167
13,19609591,125
13,19639621,934
13,19669651,83
13,19699681,179
13,19729711,125
13,19759741,1019
13,19789771,227
13,19819801,1619
13,19849831,107
13,19879861,47
13,19909891,863
13,19939921,2243
13,19969951,167
13,19999981,359
13,20030011,250
13,20060041,263
13,20090071,809
13,20120101,177
13,20150131,227
13,20180161,321
13,20210191,173
13,20240221,179
13,20270251,167
13,20300281,2734
13,20330311,389
13,20360341,167
13,20390371,173
13,20420401,1523
13,20450431,257
13,20480461,467
13,20510491,227
13,20540521,983
13,20570551,47
13,20600581,2039
13,20630611,137
13,20660641,983
13,20690671,173
13,20720701,863
13,20750731,479
13,20780761,263
13,20810791,137
13,20840821,503
13,20870851,358
13,20900881,83
13,20930911,519
13,20960941,503
13,20990971,569
13,21021001,1367
13,21051031,863
13,21081061,647
13,21111091,179
13,21141121,467
13,21171151,358
13,21201181,1283
13,21231211,977
13,21261241,47
13,21291271,173
13,21321301,1619
13,21351331,587
13,21381361,983
13,21411391,347
13,21441421,107
13,21471451,317
13,21501481,1487
13,21531511,167
13,21561541,863
13,21591571,233
13,21621601,359
13,21651631,557
13,21681661,681
13,21711691,179
13,21741721,227
13,21771751,214
13,21801781,479
13,21831811,167
13,21861841,81
13,21891871,1049
13,21921901,1294
13,21951931,47
13,21981961,1126
13,22011991,563
13,22042021,467
13,22072051,167
13,22102081,227
13,22132111,83
13,22162141,1439
13,22192171,563
13,22222201,557
13,22252231,548
13,22282261,563
13,22312291,1006
13,22342321,179
13,22372351,179
13,22402381,359
13,22432411,383
13,22462441,167
13,22492471,694
13,22522501,293
13,22552531,587
13,22582561,347
13,22612591,773
13,22642621,47
13,22672651,137
13,22702681,563
13,22732711,118
13,22762741,167
13,22792771,173
13,22822801,983
13,22852831,137
13,22882861,839
13,22912891,179
13,22942921,1187
13,22972951,173
13,23002981,587
13,23033011,107
13,23063041,2027
13,23093071,587
13,23123101,383
13,23153131,479
13,23183161,227
13,23213191,125
13,23243221,467
13,23273251,173
13,23303281,1103
13,23333311,47
13,23363341,83
13,23393371,563
13,23423401,1487
13,23453431,479
13,23483461,2207
13,23513491,745
13,23543521,214
13,23573551,503
13,23603581,354
13,23633611,1594
13,23663641,1367
13,23693671,1439
13,23723701,2154
13,23753731,389
13,23783761,179
13,23813791,839
13,23843821,537
13,23873851,173
13,23903881,227
13,23933911,778
13,23963941,1307
13,23993971,263
13,24024001,47
13,24054031,389
13,24084061,587
13,24114091,514
13,24144121,839
13,24174151,647
13,24204181,383
13,24234211,317
13,24264241,1619
13,24294271,81
13,24324301,167
13,24354331,359
13,24384361,179
13,24414391,467
13,24444421,2207
13,24474451,347
13,24504481,839
13,24534511,694
13,24564541,167
13,24594571,83
13,24624601,107
13,24654631,887
13,24684661,557
13,24714691,47
13,24744721,1259
13,24774751,593
13,24804781,563
13,24834811,479
13,24864841,347
13,24894871,137
13,24924901,983
13,24954931,167
13,24984961,1493
13,25014991,179
13,25045021,179
13,25075051,233
13,25105081,243
13,25135111,227
13,25165141,766
13,25195171,358
13,25225201,503
13,25255231,167
13,25285261,6236
13,25315291,179
13,25345321,167
13,25375351,173
13,25405381,47
13,25435411,643
13,25465441,1019
13,25495471,227
13,25525501,1823
13,25555531,173
13,25585561,179
13,25615591,269
13,25645621,1283
13,25675651,839
13,25705681,1019
13,25735711,298
13,25765741,1169
13,25795771,778
13,25825801,83
13,25855831,173
13,25885861,653
13,25915891,719
13,25945921,2099
13,25975951,269
13,26005981,1559
13,26036011,653
13,26066041,479
13,26096071,47
13,26126101,2459
13,26156131,389
13,26186161,454
13,26216191,107
13,26246221,1149
13,26276251,1006
13,26306281,1559
13,26336311,274
13,26366341,1427
13,26396371,1546
13,26426401,2789
13,26456431,173
13,26486461,729
13,26516491,167
13,26546521,214
13,26576551,227
13,26606581,347
13,26636611,1049
13,26666641,214
13,26696671,257
13,26726701,81
13,26756731,137
13,26786761,47
13,26816791,167
13,26846821,2243
13,26876851,778
13,26906881,263
13,26936911,137
13,26966941,1619
13,26996971,359
13,27027001,563
13,27057031,83
13,27087061,177
13,27117091,389
13,27147121,1103
13,27177151,479
13,27207181,2099
13,27237211,125
13,27267241,1841
13,27297271,227
13,27327301,2243
13,27357331,719
13,27387361,1438
13,27417391,557
13,27447421,167
13,27477451,47
13,27507481,1916
13,27537511,1367
13,27567541,1103
13,27597571,1006
13,27627601,2687
13,27657631,479
13,27687661,179
13,27717691,179
13,27747721,167
13,27777751,233
13,27807781,107
13,27837811,167
13,27867841,358
13,27897871,653
13,27927901,263
13,27957931,118
13,27987961,179
13,28017991,593
13,28048021,1307
13,28078051,454
13,28108081,1019
13,28138111,125
13,28168141,47
13,28198171,346
13,28228201,3659
13,28258231,179
13,28288261,83
13,28318291,428
13,28348321,162
13,28378351,274
13,28408381,839
13,28438411,173
13,28468441,1307
13,28498471,289
13,28528501,227
13,28558531,233
13,28588561,526
13,28618591,797
13,28648621,263
13,28678651,415
13,28708681,719
13,28738711,647
13,28768741,719
13,28798771,137
13,28828801,236
13,28858831,47
13,28888861,227
13,28918891,1097
13,28948921,479
13,28978951,137
13,29008981,167
13,29039011,173
13,29069041,503
13,29099071,887
13,29129101,179
13,29159131,81
13,29189161,358
13,29219191,887
13,29249221,719
13,29279251,359
13,29309281,167
13,29339311,1217
13,29369341,3343
13,29399371,107
13,29429401,1259
13,29459431,1097
13,29489461,1439
13,29519491,83
13,29549521,47
13,29579551,389
13,29609581,983
13,29639611,269
13,29669641,347
13,29699671,317
13,29729701,179
13,29759731,317
13,29789761,1019
13,29819791,1109
13,29849821,647
13,29879851,389
13,29909881,983
13,29939911,167
13,29969941,227
13,29999971,269
13,30030001,1283
13,30060031,347
13,30090061,1019
13,30120091,125
13,30150121,587
13,30180151,1049
13,30210181,467
13,30240211,47
13,30270241,1916
13,30300271,797
13,30330301,167
13,30360331,179
13,30390361,179
13,30420391,274
13,30450421,563
13,30480451,569
13,30510481,2207
13,30540511,173
13,30570541,118
13,30600571,509
13,30630601,479
13,30660631,179
13,30690661,227
13,30720691,173
13,30750721,83
13,30780751,359
13,30810781,2039
13,30840811,137
13,30870841,334
13,30900871,2879
13,30930901,47
13,30960931,317
13,30990961,107
13,31020991,137
13,31051021,653
13,31081051,509
13,31111081,503
13,31141111,563
13,31171141,479
13,31201171,839
13,31231201,467
13,31261231,233
13,31291261,293
13,31321291,243
13,31351321,587
13,31381351,569
13,31411381,467
13,31441411,295
13,31471441,479
13,31501471,167
13,31531501,1126
13,31561531,1487
13,31591561,81
13,31621591,47
13,31651621,1559
13,31681651,2657
13,31711681,467
13,31741711,839
13,31771741,1103
13,31801771,167
13,31831801,563
13,31861831,263
13,31891861,587
13,31921891,227
13,31951921,2903
13,31981951,83
13,32011981,467
13,32042011,167
13,32072041,467
13,32102071,1049
13,32132101,1559
13,32162131,809
13,32192161,587
13,32222191,479
13,32252221,2243
13,32282251,227
13,32312281,47
13,32342311,1019
13,32372341,359
13,32402371,179
13,32432401,167
13,32462431,274
13,32492461,1307
13,32522491,514
13,32552521,1259
13,32582551,107
13,32612581,681
13,32642611,503
13,32672641,503
13,32702671,797
13,32732701,167
13,32762731,479
13,32792761,839
13,32822791,167
13,32852821,863
13,32882851,137
13,32912881,214
13,32942911,389
13,32972941,347
13,33002971,47
13,33033001,179
13,33063031,137
13,33093061,214
13,33123091,173
13,33153121,243
13,33183151,467
13,33213181,83
13,33243211,479
13,33273241,4139
13,33303271,173
13,33333301,179
13,33363331,227
13,33393361,1283
13,33423391,719
13,33453421,1187
13,33483451,887
13,33513481,1103
13,33543511,2458
13,33573541,983
13,33603571,173
13,33633601,1019
13,33663631,269
13,33693661,47
13,33723691,227
13,33753721,1019
13,33783751,647
13,33813781,3023
13,33843811,865
13,33873841,383
13,33903871,383
13,33933901,1319
13,33963931,1997
13,33993961,167
13,34023991,81
13,34054021,2207
13,34084051,227
13,34114081,1367
13,34144111,1052
13,34174141,107
13,34204171,173
13,34234201,479
13,34264231,1019
13,34294261,167
13,34324291,3527
13,34354321,479
13,34384351,47
13,34414381,1283
13,34444411,83
13,34474441,179
13,34504471,214
13,34534501,167
13,34564531,557
13,34594561,383
13,34624591,1192
13,34654621,359
13,34684651,766
13,34714681,1733
13,34744711,233
13,34774741,263
13,34804771,1259
13,34834801,479
13,34864831,347
13,34894861,887
13,34924891,137
13,34954921,214
13,34984951,929
13,35014981,1187
13,35045011,1019
13,35075041,47
13,35105071,137
13,35135101,359
13,35165131,1637
13,35195161,863
13,35225191,167
13,35255221,347
13,35285251,983
13,35315281,167
13,35345311,2218
13,35375341,887
13,35405371,389
13,35435401,563
13,35465431,537
13,35495461,1678
13,35525491,233
13,35555521,2063
13,35585551,587
13,35615581,1307
13,35645611,125
13,35675641,83
13,35705671,173
13,35735701,179
13,35765731,47
13,35795761,236
13,35825791,257
13,35855821,501
13,35885851,173
13,35915881,503
13,35945911,1193
13,35975941,1019
13,36005971,179
13,36036001,467
13,36066031,2749
13,36096061,214
13,36126091,359
13,36156121,359
13,36186151,173
13,36216181,214
13,36246211,1559
13,36276241,179
13,36306271,1487
13,36336301,1439
13,36366331,771
13,36396361,839
13,36426391,1997
13,36456421,47
13,36486451,167
13,36516481,263
13,36546511,548
13,36576541,383
13,36606571,503
13,36636601,766
13,36666631,1109
13,36696661,719
13,36726691,839
13,36756721,227
13,36786751,167
13,36816781,329
13,36846811,797
13,36876841,719
13,36906871,83
13,36936901,2687
13,36966931,137
13,36996961,347
13,37026991,167
13,37057021,958
13,37087051,569
13,37117081,227
13,37147111,47
13,37177141,2699
13,37207171,358
13,37237201,467
13,37267231,1345
13,37297261,1367
13,37327291,1217
13,37357321,107
13,37387351,509
13,37417381,167
13,37447411,839
13,37477441,227
13,37507471,479
13,37537501,1187
13,37567531,983
13,37597561,719
13,37627591,125
13,37657621,839
13,37687651,269
13,37717681,167
13,37747711,179
13,37777741,887
13,37807771,167
13,37837801,47
13,37867831,321
13,37897861,4259
13,37927891,807
13,37957921,428
13,37987951,1049
13,38017981,1283
13,38048011,269
13,38078041,1367
13,38108071,503
13,38138101,83
13,38168131,347
13,38198161,719
13,38228191,233
13,38258221,839
13,38288251,173
13,38318281,2974
13,38348311,479
13,38378341,179
13,38408371,118
13,38438401,647
13,38468431,173
13,38498461,1319
13,38528491,47
13,38558521,2459
13,38588551,411
13,38618581,983
13,38648611,479
13,38678641,179
13,38708671,227
13,38738701,2447
13,38768731,173
13,38798761,214
13,38828791,1439
13,38858821,647
13,38888851,81
13,38918881,557
13,38948911,107
13,38978941,167
13,39008971,137
13,39039001,359
13,39069031,227
13,39099061,1726
13,39129091,1487
13,39159121,563
13,39189151,137
13,39219181,47
13,39249211,317
13,39279241,167
13,39309271,467
13,39339301,887
13,39369331,83
13,39399361,479
13,39429391,719
13,39459421,1187
13,39489451,719
13,39519481,167
13,39549511,647
13,39579541,563
13,39609571,188
13,39639601,383
13,39669631,257
13,39699661,4703
13,39729691,263
13,39759721,166
13,39789751,958
13,39819781,179
13,39849811,797
13,39879841,358
13,39909871,47
13,39939901,479
13,39969931,1259
13,39999961,1823
13,40029991,359
13,40060021,293
13,40090051,1949
13,40120081,694
13,40150111,118
13,40180141,467
13,40210171,167
13,40240201,1427
13,40270231,563
13,40300261,167
13,40330291,383
13,40360321,839
13,40390351,1433
13,40420381,179
13,40450411,243
13,40480441,359
13,40510471,227
13,40540501,107
13,40570531,503
13,40600561,47
13,40630591,274
13,40660621,3023
13,40690651,467
13,40720681,1103
13,40750711,557
13,40780741,983
13,40810771,716
13,40840801,653
13,40870831,173
13,40900861,694
13,40930891,569
13,40960921,789
13,40990951,321
13,41020981,118
13,41051011,137
13,41081041,179
13,41111071,346
13,41141101,358
13,41171131,1823
13,41201161,563
13,41231191,137
13,41261221,863
13,41291251,47
13,41321281,81
13,41351311,173
13,41381341,557
13,41411371,383
13,41441401,1367
13,41471431,167
13,41501461,359
13,41531491,359
13,41561521,321
13,41591551,289
13,41621581,179
13,41651611,857
13,41681641,563
13,41711671,233
13,41741701,2243
13,41771731,167
13,41801761,1367
13,41831791,83
13,41861821,5717
13,41891851,177
13,41921881,2207
13,41951911,173
13,41981941,47
13,42011971,167
13,42042001,1283
13,42072031,257
13,42102061,227
13,42132091,107
13,42162121,2039
13,42192151,347
13,42222181,830
13,42252211,773
13,42282241,479
13,42312271,383
13,42342301,4007
13,42372331,766
13,42402361,167
13,42432391,479
13,42462421,227
13,42492451,179
13,42522481,887
13,42552511,358
13,42582541,214
13,42612571,1637
13,42642601,214
13,42672631,47
13,42702661,167
13,42732691,321
13,42762721,236
13,42792751,167
13,42822781,1367
13,42852811,653
13,42882841,486
13,42912871,537
13,42942901,1307
13,42972931,1018
13,43002961,479
13,43032991,467
13,43063021,83
13,43093051,137
13,43123081,359
13,43153111,454
13,43183141,2063
13,43213171,317
13,43243201,839
13,43273231,137
13,43303261,479
13,43333291,479
13,43363321,47
13,43393351,1019
13,43423381,1019
13,43453411,173
13,43483441,162
13,43513471,257
13,43543501,227
13,43573531,289
13,43603561,934
13,43633591,118
13,43663621,263
13,43693651,346
13,43723681,107
13,43753711,81
13,43783741,839
13,43813771,358
13,43843801,1761
13,43873831,563
13,43903861,227
13,43933891,173
13,43963921,167
13,43993951,317
13,44023981,179
13,44054011,47
13,44084041,1259
13,44114071,557
13,44144101,503
13,44174131,653
13,44204161,467
13,44234191,467
13,44264221,167
13,44294251,83
13,44324281,789
13,44354311,467
13,44384341,263
13,44414371,359
13,44444401,293
13,44474431,857
13,44504461,167
13,44534491,173
13,44564521,162
13,44594551,389
13,44624581,2661
13,44654611,503
13,44684641,479
13,44714671,411
13,44744701,47
13,44774731,1433
13,44804761,647
13,44834791,647
13,44864821,6779
13,44894851,167
13,44924881,1006
13,44954911,2309
13,44984941,479
13,45014971,509
13,45045001,1487
13,45075031,977
13,45105061,1006
13,45135091,137
13,45165121,179
13,45195151,167
13,45225181,467
13,45255211,347
13,45285241,167
13,45315271,107
13,45345301,383
13,45375331,118
13,45405361,359
13,45435391,47
13,45465421,653
13,45495451,227
13,45525481,83
13,45555511,1594
13,45585541,479
13,45615571,569
13,45645601,214
13,45675631,773
13,45705661,334
13,45735691,269
13,45765721,179
13,45795751,593
13,45825781,214
13,45855811,227
13,45885841,359
13,45915871,257
13,45945901,857
13,45975931,233
13,46005961,467
13,46035991,173
13,46066021,383
13,46096051,269
13,46126081,47
13,46156111,1149
13,46186141,81
13,46216171,173
13,46246201,118
13,46276231,519
13,46306261,467
13,46336291,509
13,46366321,479
13,46396351,179
13,46426381,179
13,46456411,167
13,46486441,537
13,46516471,173
13,46546501,334
13,46576531,263
13,46606561,863
13,46636591,2459
13,46666621,1307
13,46696651,179
13,46726681,324
13,46756711,83
13,46786741,887
13,46816771,47
13,46846801,5387
13,46876831,359
13,46906861,107
13,46936891,227
13,46966921,179
13,46996951,167
13,47026981,1367
13,47057011,389
13,47087041,958
13,47117071,173
13,47147101,383
13,47177131,137
13,47207161,1294
13,47237191,321
13,47267221,557
13,47297251,227
13,47327281,563
13,47357311,137
13,47387341,167
13,47417371,214
13,47447401,863
13,47477431,593
13,47507461,47
13,47537491,569
13,47567521,983
13,47597551,263
13,47627581,1019
13,47657611,227
13,47687641,167
13,47717671,503
13,47747701,243
13,47777731,167
13,47807761,4007
13,47837791,179
13,47867821,2063
13,47897851,514
13,47927881,643
13,47957911,317
13,47987941,83
13,48017971,563
13,48048001,383
13,48078031,653
13,48108061,503
13,48138091,647
13,48168121,839
13,48198151,47
13,48228181,6081
13,48258211,887
13,48288241,2027
13,48318271,263
13,48348301,214
13,48378331,653
13,48408361,2039
13,48438391,179
13,48468421,467
13,48498451,107
13,48528481,789
13,48558511,94
13,48588541,479
13,48618571,81
13,48648601,2039
13,48678631,233
13,48708661,479
13,48738691,317
13,48768721,1259
13,48798751,173
13,48828781,214
13,48858811,1436
13,48888841,47
13,48918871,719
13,48948901,167
13,48978931,719
13,49008961,321
13,49038991,809
13,49069021,179
13,49099051,173
13,49129081,467
13,49159111,334
13,49189141,479
13,49219171,83
13,49249201,167
13,49279231,359
13,49309261,839
13,49339291,1097
13,49369321,179
13,49399351,137
13,49429381,1259
13,49459411,233
13,49489441,167
13,49519471,642
13,49549501,1019
13,49579531,47
13,49609561,479
13,49639591,125
13,49669621,839
13,49699651,173
13,49729681,236
13,49759711,257
13,49789741,359
13,49819771,769
13,49849801,1787
13,49879831,167
13,49909861,718
13,49939891,317
13,49969921,141
13,49999951,538
13,50029981,467
13,50060011,1103
13,50090041,107
13,50120071,269
13,50150101,983
13,50180131,167
13,50210161,719
13,50240191,486
13,50270221,47
13,50300251,1941
13,50330281,227
13,50360311,1259
13,50390341,1367
13,50420371,389
13,50450401,83
13,50480431,479
13,50510461,179
13,50540491,977
13,50570521,1439
13,50600551,236
13,50630581,653
13,50660611,750
13,50690641,227
13,50720671,1979
13,50750701,2099
13,50780731,359
13,50810761,479
13,50840791,166
13,50870821,983
13,50900851,2309
13,50930881,2579
13,50960911,47
13,50990941,503
13,51020971,857
13,51051001,81
13,51081031,383
13,51111061,179
13,51141091,643
13,51171121,1823
13,51201151,173
13,51231181,359
13,51261211,137
13,51291241,719
13,51321271,141
13,51351301,467
13,51381331,173
13,51411361,1787
